NO_ID_PRO,TITRE_PRODUCTION,REALISATEUR,ANNEE_PROD,PERIODE_DE,PERIODE_AU,NB_JOURTOURNAGEMONTREAL,NB_JOURTOURNAGEVIEUXMONTREAL,NOM_TYPEPRODUCTION,NOM_PROVENANCE,NO_TYPEPRODUCTION,NO_PROVENANCE
20527,Naissance d'un zombie,Nathaniel Pesant,2013,2013-08-31,2013-08-31,1,0,Film étudiant,Canadienne,19,6
20528,Adidas,Ben Smith,2013,2013-08-30,2013-08-31,2,0,Message publicitaire,À déterminer,15,1
20530,Les Olyphant Forget,Martin Cadotte,2013,2013-09-10,2013-11-01,2,0,Télévision générale,Canadienne,14,6
20531,Première Jappeloup,n/d,2013,2013-08-29,2013-08-29,0,0,Evénement média,Canadienne,26,6
20532,DIVERS PUBLICITÉ,DIVERS,2013,2013-08-28,2013-12-31,1,0,Message publicitaire,Canadienne,15,6
20533,London Calling,Sylvain Caron,2013,2013-09-05,2013-09-05,1,0,Message publicitaire,Canadienne,15,6
20535,IELTS,Joëlle Desjardins-Paquette,2013,2013-09-03,2013-09-06,4,0,Message publicitaire,Canadienne,15,6
20536,Everything's a Reason,Karen Navarrete,2013,2013-08-31,2013-09-01,2,0,Film étudiant,Canadienne,19,6
20537,Lancement Quartier des spectacles,Jean-François Lefevbre,2013,2013-09-04,2013-09-11,8,0,Vidéo corporatif,Canadienne,24,6
20538,Fantino,Roger Gariépy,2013,2013-09-06,2013-09-06,1,0,Message publicitaire,Canadienne,15,6
20539,A&W,Guillaume de Fontenay,2013,2013-09-04,2013-09-04,1,0,Message publicitaire,Canadienne,15,6
20540,Honda,Maxime Giroux,2013,2013-09-04,2013-09-05,1,0,Message publicitaire,Canadienne,15,6
20541,En mode Salvail,Daniel Vigneault,2013,2013-09-09,2013-12-31,50,0,Télévision générale,Canadienne,14,6
20542,ACCÈS ILLIMITÉ,Mireille Veillet,2013,2013-05-30,2013-12-15,50,0,Télévision générale,Canadienne,14,6
20543,Une Ville en Campagne,André St-Pierre,2013,2013-06-17,2013-11-04,20,0,Documentaire,Canadienne,22,6
20544,Mémoires Vives 2,Pierre Théôret et Brigitte Couture,2013,2013-09-03,2014-07-01,17,0,Télévision générale,Canadienne,14,6
20545,Capital One - Le Banquier,Martin-Philippe Tremblay,2013,2013-09-10,2013-09-11,1,0,Message publicitaire,Canadienne,15,6
20546,I Am a Heartbeat,Fred Kanangana,2013,2013-09-07,2013-09-08,2,0,Film étudiant,Canadienne,19,6
20548,Animo IV,"Simon C. Vaillancourt, Martin Brûlé",2013,2013-06-20,2013-12-20,10,0,Télévision générale,Canadienne,14,6
20549,101 en Lumières,Mathieu Breton,2013,2013-09-18,2013-09-18,1,0,Multimédia,Canadienne,20,6
20550,"What Of This Goldfish,Would You Wish?",Michael Konyves,2013,2013-09-15,2013-09-26,6,0,Court métrage,Canadienne,16,6
20551,Ghosts,Stéphane Lapointe,2013,2013-09-16,2013-10-12,13,1,Long métrage,Canadienne,11,6
20552,N.O.I.R.,Yves-Christian Fournier,2013,2013-09-18,2013-10-24,26,0,Long métrage,Canadienne,11,6
20553,Journal Métro,a/d,2013,2013-09-18,2013-09-18,1,0,Vidéo corporatif,Canadienne,24,6
20554,Epargne Placement Québec,Nicolas Monette,2013,2013-09-12,2013-09-15,0,0,Message publicitaire,Canadienne,15,6
20555,Montréal à vélopousse,Nicole Tremblay,2013,2013-09-14,2013-09-15,1,0,Vidéo corporatif,Canadienne,24,6
20556,Vidéoclips,Francis Riendeau,2013,2013-09-21,2013-09-21,0,0,Vidéo,Canadienne,17,6
20557,Jara Ezo,Francis Riendeau,2013,2013-09-21,2013-09-21,1,0,Vidéo,Canadienne,17,6
20558,Poutine Out,Olivier Labonté-Lemoyne,2013,2013-09-12,2013-09-15,0,0,Multimédia,Canadienne,20,6
20559,Les Grands Moyens,Marie-Hélène Grenier,2013,2013-04-02,2013-10-30,30,0,Documentaire,Canadienne,22,6
20560,ARCADE FIRE - CAPTATION,ROMAN COPPOLA,2013,2013-09-15,2013-09-17,1,0,Télévision générale,Canadienne,14,6
20561,Salut Bonjour 2013,Daniel Rancourt,2013,2013-09-02,2013-12-31,130,0,Télévision générale,Canadienne,14,6
20562,Intuition,,2013,2013-09-20,2013-12-31,5,0,Télévision générale,Canadienne,14,6
20563,Proprio en otage,Stéphane Moukarzel,2013,2013-09-30,2013-11-22,20,0,Télévision générale,Canadienne,14,6
20564,LOURD 2,CATHERINE THERRIEN,2013,2013-09-27,2013-10-13,0,0,Multimédia,Canadienne,20,6
20565,SAAQ,Nicolas Monet,2013,2013-09-19,2013-09-19,1,0,Message publicitaire,Canadienne,15,6
20567,Reportages sportifs,n/d,2013,2013-09-18,2013-12-31,0,0,Télévision générale,Canadienne,14,6
20568,CLC,Jean-Michel Ravon,2013,2013-09-19,2013-09-19,1,0,Message publicitaire,Canadienne,15,6
20569,Testé sur des Humains V,"Stéphane de Grosbois, Raphaël Malo,",2013,2013-09-19,2014-04-30,10,0,Télévision générale,Canadienne,14,6
20570,Little Burgundy - The Lignt Belongs To Us,a/d,2013,2013-09-24,2013-09-25,2,0,Multimédia,Canadienne,20,6
20571,Ceci N'Est Pas Une Révolution,Martin Amiot,2013,2013-09-29,2013-09-29,1,0,Court métrage,Canadienne,16,6
20572,MAJICAL CLOUDZ,Mitch Moore,2013,2013-09-25,2013-09-25,1,0,Message publicitaire,Canadienne,15,6
20573,LUCIANO,BOGDAN STOICA,2013,2013-10-02,2013-10-03,2,0,Film étudiant,Canadienne,19,6
20574,YOGA,OSA IMAGES,2013,2013-09-26,2013-09-26,0,0,Photographie,Canadienne,18,6
20575,Rencontre-moi au parc,Paule Beaudoin,2013,2013-09-27,2013-10-20,6,0,Court métrage,Canadienne,16,6
20576,Code 619,Gabriel Allard,2013,2013-09-27,2013-09-29,3,0,Film étudiant,Canadienne,19,6
20577,Un tueur si proche 11,Sébastien Godron et Chantal Limoges,2013,2013-09-25,2014-05-30,15,0,Télévision générale,Canadienne,14,6
20578,Astro,Carl Rusicka,2013,2013-09-30,2013-09-30,1,0,Message publicitaire,Canadienne,15,6
20579,Kristina Maria,Bernard Nadeau,2013,2013-09-25,2013-09-26,2,0,Vidéo,Canadienne,17,6
20580,Captation de spectacles,n/d,2013,2013-09-27,2013-09-27,0,0,Multimédia,Canadienne,20,6
20581,Freddy et Alice,Benjamin Steiger-Levine,2013,2013-09-27,2013-09-30,3,0,Court métrage,Canadienne,16,6
20582,Le Rythme,Jean-François Proteau,2013,2013-10-02,2013-11-19,35,0,Télévision générale,Canadienne,14,6
20583,Alors on jase II,Manon Boisvert,2013,2013-09-30,2013-12-31,104,0,Télévision générale,Canadienne,14,6
20584,Le Grand Tour,"Jean-Luc Orabona,",2013,2013-09-30,2013-11-03,14,0,Télévision générale,Canadienne,14,6
20585,Baxter,Ludwig Ciupka,2013,2013-10-04,2013-10-04,1,0,Multimédia,Canadienne,20,6
20586,Banana Split,Kes Tagney,2013,2013-10-03,2013-10-03,1,0,Court métrage,Canadienne,16,6
20587,Desjardins Patrimoine VMD,J.-F. Asselin,2013,2013-10-02,2013-10-04,1,0,Message publicitaire,Canadienne,15,6
20588,MSSS,Charles-Olivier Michaud,2013,2013-10-03,2013-10-03,1,0,Message publicitaire,Canadienne,15,6
20589,All of our love,Benjamin Lussier,2013,2013-10-05,2013-10-06,1,0,Message publicitaire,Canadienne,15,6
20590,Kino Kabaret 2013,n/d,2013,2013-10-06,2013-10-18,0,0,Court métrage,Canadienne,16,6
20591,JBL,Janusz Kaminski,2013,2013-10-04,2013-10-04,1,0,Message publicitaire,Canadienne,15,6
20592,UFC 167,Georges St-Pierre,2013,2013-10-04,2013-10-04,1,0,Publicité étrangère,Etrangère,21,7
20593,Vidéoclips,a/d,2013,2013-10-06,2013-12-31,0,0,Vidéo,Canadienne,17,6
20594,Je Me Souviens,Usef Nait,2013,2013-10-06,2013-10-06,1,0,Vidéo,Canadienne,17,6
20595,METRO,LUC BOURQUE,2013,2013-10-04,2013-10-05,2,0,Evénement média,Canadienne,26,6
20596,Amour Amour,Francis Martineau,2013,2013-10-07,2013-10-22,12,0,Multimédia,Canadienne,20,6
20597,Video Web,Yotam Dor,2013,2013-10-08,2013-10-08,1,0,Multimédia,Canadienne,20,6
20598,FORD,Olivier Staub,2013,2013-10-10,2013-10-10,1,1,Message publicitaire,Canadienne,15,6
20599,Le rendez-vous,Chloé Robichaud,2013,2013-10-12,2013-10-13,2,0,Multimédia,Canadienne,20,6
20600,MSSS,Y.Giroux,2013,2013-10-17,2013-10-18,2,0,Message publicitaire,Canadienne,15,6
20601,Photographies,a/d,2013,2013-10-09,2013-12-31,0,0,Photographie,Canadienne,18,6
20602,Abri de Jardin,Adrien Williams,2013,2013-10-09,2013-10-09,1,0,Photographie,Canadienne,18,6
20603,C'Est La Vie,Andrei Campeanu,2013,2013-10-07,2013-10-11,0,0,Vidéo corporatif,Canadienne,24,6
20604,Messages publicitaires,a/d,2013,2013-10-13,2013-12-31,0,0,Message publicitaire,Canadienne,15,6
20605,Pawn Sacrifice,Ed Zwick,2013,2013-10-15,2013-12-05,38,0,Long métrage,Etrangère,11,7
20606,Genacol,David Gouin,2013,2013-10-08,2013-10-08,1,0,Vidéo corporatif,Canadienne,24,6
20607,Salon de l'Auto,Fançois Savard,2013,2013-10-13,2013-10-13,1,0,Message publicitaire,Canadienne,15,6
20608,JSF,François Ozon,2013,2013-09-23,2013-10-04,0,0,Long métrage,Coproduction,11,8
20609,FRAG,Pascale Yensen,2013,2013-10-08,2013-10-08,1,0,Film étudiant,Canadienne,19,6
20610,DIVERS PUB,,2013,2013-10-07,2013-12-31,0,0,Message publicitaire,Canadienne,15,6
20611,BON MATIN,Anthony Ayotte,2013,2013-10-11,2013-10-11,1,0,Photographie,Canadienne,18,6
20612,Les Chaussures,Régis Loisel,2013,2013-10-20,2013-10-28,8,0,Court métrage,Canadienne,16,6
20613,VINCOR,Étienne Proulx,2013,2013-10-11,2013-10-11,1,0,Message publicitaire,Canadienne,15,6
20614,PUBLICITÉ,,2013,2013-10-16,2013-10-19,0,0,Message publicitaire,Canadienne,15,6
20616,Baileys,Jack Hackel,2013,2013-10-11,2013-10-11,1,0,Message publicitaire,Canadienne,15,6
20617,DIABÈTE QUÉBEC,Jean-Marc Piché,2013,2013-10-15,2013-10-16,1,0,Message publicitaire,Canadienne,15,6
20618,Le gros kick,Alexandra Oakley,2013,2013-10-15,2013-10-16,1,0,Court métrage,Canadienne,16,6
20619,Gaston,Martin Thibaudeau,2013,2013-10-13,2013-10-13,1,0,Court métrage,Canadienne,16,6
20620,Divers pubs,a/d,2013,2013-10-18,2013-12-31,0,0,Message publicitaire,Canadienne,15,6
20621,LPS,Jason Roy Léveillé,2013,2013-10-18,2013-10-18,1,0,Message publicitaire,Canadienne,15,6
20622,Photographies,a/d,2013,2013-10-16,2013-12-31,0,0,Photographie,Canadienne,18,6
20623,SSENSE,Brent Goldsmith,2013,2013-10-16,2013-10-17,2,1,Photographie,Canadienne,18,6
20624,Quart de Vie,Marie-Claude Blouin,2013,2013-10-20,2013-11-26,9,0,Multimédia,Canadienne,20,6
20625,Impostors,plusieurs,2013,2013-07-22,2013-10-17,1,0,Série télévisée,Canadienne,13,6
20626,HERSHEY'S,JOHN X CAREY,2013,2013-10-17,2013-10-19,3,0,Message publicitaire,Canadienne,15,6
20627,Divers pubs,Shin Sugino,2013,2013-10-20,2013-10-21,0,0,Message publicitaire,Canadienne,15,6
20628,Speedskater,Shin Sugino,2013,2013-10-20,2013-10-21,1,0,Message publicitaire,Canadienne,15,6
20629,INBOX,Alexandre Prieur Grenier,2013,2013-10-12,2013-10-31,10,0,Court métrage,Canadienne,16,6
20630,FIDO,Maxime Giroux,2013,2013-10-21,2013-10-22,2,0,Message publicitaire,Canadienne,15,6
20631,Cuisine futée parents pressés II,Caroline de la Ronde,2013,2013-10-23,2013-12-31,6,0,Télévision générale,Canadienne,14,6
20632,DIVERS PROJETS ETUDIANTS,Divers,2013,2013-10-18,2013-12-31,0,0,Film étudiant,Canadienne,19,6
20633,Publicité,a/d,2013,2013-10-19,2013-12-10,0,0,Message publicitaire,Canadienne,15,6
20634,La fille de mes rêves,Stéphane Bourdeau,2013,2013-10-21,2013-10-24,4,0,Film étudiant,Canadienne,19,6
20635,Québec Solidaire,François Methé,2013,2013-10-19,2013-10-19,1,0,Message publicitaire,Canadienne,15,6
20636,HOCHELAGA MON AMOUR,ALEX NEVSKY,2013,2013-10-21,2013-10-22,2,0,Court métrage,Canadienne,16,6
20637,THE GOOD SISTER,PHILIPPE GAGNON,2013,2013-10-13,2013-11-08,22,2,Téléfilm,Canadienne,12,6
20638,Photographies,a/d,2013,2013-10-22,2013-12-31,0,0,Photographie,Canadienne,18,6
20639,Montréal Centre-Ville,Julien Fougère,2013,2013-10-22,2013-10-22,1,0,Photographie,Canadienne,18,6
20640,Shelly's campagne Printemps Été 2014,Norman Wong,2013,2013-11-12,2013-11-13,2,0,Photographie,Canadienne,18,6
20641,Divers,différent,2013,2013-10-22,2013-12-31,0,0,Télévision générale,Canadienne,14,6
20642,Féminin/Féminin,Chloé Robichaud,2013,2013-10-25,2013-10-27,3,0,Multimédia,Canadienne,20,6
20643,Comme un Parfum de Chair,Asher Perez-Delouya,2013,2013-10-24,2013-10-26,3,0,Court métrage,Canadienne,16,6
20644,DIVERS,,2013,2013-10-21,2013-12-31,0,0,Vidéo,Canadienne,17,6
20645,FRANÇOIS-LACHANCE - J'AI CHERCHÉ,EPHER HEILLAND,2013,2013-10-29,2013-10-30,1,0,Vidéo,Canadienne,17,6
20646,Bermudes-Montréal-Québec,Louis Lhomel,2013,2013-10-31,2013-11-10,11,0,Film étudiant,Canadienne,19,6
20647,LE SHINX,MARTIN MCKAY,2013,2013-10-12,2013-11-09,10,0,Court métrage,Canadienne,16,6
20648,SNL Québec,Guy Gagnon,2013,2013-10-24,2014-02-22,2,0,Télévision générale,Canadienne,14,6
20649,Desjardins,JF Lemire,2013,2013-10-25,2013-10-25,1,0,Photographie,Canadienne,18,6
20650,Près de moi,Antoine Benhini,2013,2013-10-28,2013-10-28,1,0,Film étudiant,Canadienne,19,6
20651,The Middle,Erin Weisgerber,2013,2013-11-01,2013-11-01,1,0,Film étudiant,Canadienne,19,6
20652,Yahoo,Mélanie Benoît,2013,2013-11-06,2013-11-10,4,0,Multimédia,Canadienne,20,6
20653,Divers photos,Luc Robitaille,2013,2013-10-25,2013-12-31,0,0,Photographie,Canadienne,18,6
20654,Pochette Album Anne Bisson,Luc Robitaille,2013,2013-10-27,2013-10-27,1,0,Photographie,Canadienne,18,6
20655,Opération Leaf Bag CTC,Vincent Lebègue,2013,2013-10-27,2013-10-27,1,0,Vidéo corporatif,Canadienne,24,6
20656,Mes Ennemis,Stéphane Géhami,2013,2013-11-17,2013-12-20,24,0,Long métrage,Canadienne,11,6
20657,Ça vaut le coût,Luc Sirois,2013,2013-09-24,2014-02-02,21,0,Télévision générale,Canadienne,14,6
20658,Philémon - Soleil blanc,A. Grégoire,2013,2013-10-28,2013-10-28,1,0,Vidéo,Canadienne,17,6
20659,Bec de Lièvre,Louis Bélanger,2013,2013-10-31,2013-11-02,3,0,Court métrage,Canadienne,16,6
20660,RELAIS POUR LA VIE  - SOCIÉTÉ CANADIENNE DU CANCER,MATHIEU CYR,2013,2013-11-05,2013-11-06,2,0,Message publicitaire,Canadienne,15,6
20661,Les Uns et les Autres,Mathieu Archambault,2013,2013-11-01,2013-11-01,1,0,Vidéo corporatif,Canadienne,24,6
20662,Ceci n'est pas un polar,Patrick Gazé,2013,2013-11-03,2013-11-28,20,0,Long métrage,Canadienne,11,6
20663,Videotron TMO NÖEL 2013,ÉNO,2013,2013-10-31,2013-11-01,2,0,Message publicitaire,Canadienne,15,6
20664,Les Agneaux Bis Isabelle Longnus,Isabelle Longnus,2013,2013-11-06,2013-11-06,1,0,Multimédia,Canadienne,20,6
20665,Le Code Chastenay 6,Estelle Bouchard,2013,2013-04-25,2014-01-31,78,0,Télévision générale,Canadienne,14,6
20666,Mommy,Xavier Dolan,2013,2013-10-08,2013-11-12,0,0,Long métrage,Canadienne,11,6
20667,Burton Snowboards Winter Sales Meeting,Alex Adrian,2013,2013-11-06,2013-11-07,1,1,Photographie étrangère,Etrangère,25,7
20668,Les Libraires,Charles Sama,2013,2013-11-05,2013-11-05,1,0,Message publicitaire,Canadienne,15,6
20669,Stunt Voboc,Jean-René Parenteau,2013,2013-11-06,2013-11-07,1,0,Photographie,Canadienne,18,6
20670,TIM HORTONS GIFT,Patrice Sauvé,2013,2013-11-06,2013-11-08,3,1,Message publicitaire,Canadienne,15,6
20671,CASINO,PIERRE DALPÉ,2013,2013-11-09,2013-11-09,1,0,Message publicitaire,Canadienne,15,6
20672,The Fish,Colin Riendeau,2013,2013-11-10,2013-11-10,1,0,Film étudiant,Canadienne,19,6
20673,ALIMENTS DU QUÉBEC,Pierre Drouin,2013,2013-11-13,2013-11-14,2,0,Message publicitaire,Canadienne,15,6
20674,Agent Secret,Julien Hurteau,2013,2013-11-12,2013-11-20,9,0,Multimédia,Canadienne,20,6
20675,Commission Canadienne du Tourisme,Matthew Sy,2013,2013-11-09,2013-11-09,1,0,Photographie,Canadienne,18,6
20676,Holder's Comma,Thibault Duverneix,2013,2013-11-08,2013-11-11,1,0,Message publicitaire,Canadienne,15,6
20677,Florence K - You're Breaking my Heart,Sébastien Landry,2013,2013-11-09,2013-11-09,1,0,Vidéo,Canadienne,17,6
20678,SWEET SIXTEEN,Janis C. McNicoll,2013,2013-11-12,2013-11-16,4,0,Film étudiant,Canadienne,19,6
20679,L'appel,Guillaume Hébert,2013,2013-11-28,2013-12-08,11,0,Film étudiant,Canadienne,19,6
20680,Vanishing Points,Marites Carino,2013,2013-11-30,2013-12-01,2,0,Court métrage,Canadienne,16,6
20681,Weight Watchers Fairy,Charles-Éric Savard,2013,2013-11-27,2013-11-28,2,0,Message publicitaire,Canadienne,15,6
20682,DESJARDINS,Jean-Marc Piché,2013,2013-11-27,2013-11-27,1,0,Message publicitaire,Canadienne,15,6
20683,PERSÉVÉRANCE,Jean-Marc Piché,2013,2013-11-28,2013-11-28,1,0,Message publicitaire,Canadienne,15,6
20684,SCOPE,Matt Grimard,2013,2013-11-26,2013-11-26,1,0,Message publicitaire,Canadienne,15,6
20685,Industrielle Alliance,Nicolas Monette,2013,2013-11-29,2013-11-29,1,1,Message publicitaire,Canadienne,15,6
20686,"Meilleur avant le 31, Bon pareil le 1er",Jean-François Chagnon,2013,2013-11-26,2013-12-20,4,0,Télévision générale,Canadienne,14,6
20687,Fashion,Lori Von Sychowski,2013,2013-12-03,2013-12-04,1,0,Message publicitaire,À déterminer,15,1
20688,Monnaie Royale,Dominic Laurence,2013,2013-12-03,2013-12-06,4,0,Message publicitaire,Canadienne,15,6
20689,Natrel,Jonathan Benshimon,2013,2013-11-28,2013-12-02,2,0,Message publicitaire,Canadienne,15,6
20690,Varekai - Cirque du Soleil,,2013,2013-11-28,2013-11-28,0,1,Multimédia,Canadienne,20,6
20691,LIGHT SPEED,Axel Laramée,2013,2013-12-03,2013-12-03,1,0,Vidéo,Canadienne,17,6
20692,BELL,Nicolas Monette,2013,2013-12-11,2013-12-15,5,0,Message publicitaire,Canadienne,15,6
20693,ACCÈS ILLIMITÉ - SAISON 3,Dominique Jacques,2013,2013-11-28,2014-04-04,50,0,Télévision générale,Canadienne,14,6
20694,Distributel,Nicolas Fransolet,2013,2013-12-06,2013-12-06,1,0,Message publicitaire,Canadienne,15,6
20695,La Presse,Mélanie Charbonneau,2013,2013-12-04,2013-12-04,1,1,Message publicitaire,Canadienne,15,6
20696,LE VAGABOND,Marc-André Mercier,2013,2013-12-14,2013-12-15,1,0,Film étudiant,À déterminer,19,1
20697,FIDO,FRANKY,2013,2013-12-16,2013-12-16,1,0,Message publicitaire,Canadienne,15,6
20698,The Elephant Song,Charles Binamé,2013,2013-11-11,2013-12-20,30,0,Long métrage,Canadienne,11,6
20699,Silence,Jean Malek,2013,2013-12-06,2008-12-13,3,0,Message publicitaire,À déterminer,15,1
20700,Bye Bye 2013,Alain Chicoine,2013,2013-12-09,2013-12-23,5,0,Télévision générale,Canadienne,14,6
20701,VEGAS - PROJECT,GABRIEL COUTU-DUMONT,2013,2013-12-11,2013-12-11,1,0,Multimédia,Canadienne,20,6
20702,Living the dream,Adams Brodie et Dave Derewlany,2013,2013-12-15,2013-12-19,3,0,Télévision générale,Canadienne,14,6
20703,L'Histoire de Guy,Pierre-Antoine Fournier,2013,2013-12-18,2013-12-20,3,0,Vidéo corporatif,Canadienne,24,6
20704,Le droit d'aimer,André Turpin et Anaïs Barbeau-Lavalette,2013,2013-12-19,2013-12-20,2,0,Court métrage,Canadienne,16,6
20705,Photographies,a/d,2013,2013-12-23,2013-12-23,0,0,Photographie,Canadienne,18,6
20712,général,,2014,2014-01-01,2014-12-31,0,0,À déterminer,Canadienne,1,6
20713,L'Auberge du chien noir saison XII,Anne Sénécal et Yves Mathieu,2014,2014-01-01,2014-02-06,0,0,Télévision générale,Canadienne,14,6
20714,YAMASKA V,Louise Forest & Richard Lahaie,2014,2014-01-01,2014-02-23,18,2,Série télévisée,Canadienne,13,6
20715,Des idées de grandeur VII,Frédéric Cusson et Simone Leduc,2014,2014-01-01,2014-03-30,100,0,À déterminer,Canadienne,1,6
20716,FAN CLUB VI,David Noiseux,2014,2014-01-01,2014-12-31,100,0,Télévision générale,Canadienne,14,6
20717,DESIGN VIP 3,Félix A. Peltier et Sébastien Chabot,2014,2014-01-01,2014-02-06,0,0,Télévision générale,Canadienne,14,6
20718,Les Francs Tireurs,,2014,2014-01-01,2014-12-31,50,0,Télévision générale,Canadienne,14,6
20719,Autour de la Montagne,Paul Carvalho,2014,2014-01-01,2014-12-27,0,0,Documentaire,Canadienne,22,6
20720,Destinées 7,"Myriam Bouchard, Paul Carrière, Richard Lalumière",2014,2014-01-01,2014-01-30,0,0,Télévision générale,Canadienne,14,6
20721,Prière de ne pas envoyer de fleurs III,Charles Martel,2014,2014-01-01,2014-02-01,0,0,Télévision générale,Canadienne,14,6
20722,Every Thing Will Be Fine,Wim Wenders,2014,2014-01-31,2014-02-13,35,0,Long métrage,Coproduction,11,8
20723,VOIR TÉLÉ | SAISON 5,PATRICIA BEAULIEU,2014,2014-01-01,2014-12-31,87,0,Télévision générale,Canadienne,14,6
20724,Belle et Bum XI,Daniel Lorain,2014,2014-01-01,2014-03-15,0,0,Télévision générale,Canadienne,14,6
20725,O' saison 3 - bloc 2,Frederik D'Amours,2014,2014-01-01,2014-07-31,106,0,Série télévisée,Canadienne,13,6
20726,Deux hommes en or,Yannick Savard,2014,2014-01-01,2014-03-27,28,0,Télévision générale,Canadienne,14,6
20727,Mémoires Vives 2,Pierre Théôret et Brigitte Couture,2014,2014-01-01,2014-07-01,17,0,Télévision générale,Canadienne,14,6
20728,Testé sur des Humains V,"Stéphane de Grosbois, Raphaël Malo,",2014,2014-01-01,2014-04-30,10,0,Télévision générale,Canadienne,14,6
20729,Un tueur si proche 11,Sébastien Godron et Chantal Limoges,2014,2014-01-01,2014-05-30,15,0,Télévision générale,Canadienne,14,6
20730,SNL Québec,Guy Gagnon,2014,2014-01-01,2014-03-22,2,0,Télévision générale,Canadienne,14,6
20731,Ça vaut le coût,Luc Sirois,2014,2014-01-01,2014-02-02,0,0,Télévision générale,Canadienne,14,6
20732,Le Code Chastenay 6,Estelle Bouchard,2014,2014-01-01,2014-01-31,0,0,Télévision générale,Canadienne,14,6
20733,ACCÈS ILLIMITÉ - SAISON 3,Dominique Jacques,2014,2014-01-01,2014-04-04,50,0,Télévision générale,Canadienne,14,6
20734,30 Vies IV,"François Bouvier, Danièle Méthot, Louis Bolduc",2014,2014-01-01,2014-04-04,75,0,Télévision générale,Canadienne,14,6
20735,TELUS,Nicolas Fransolet,2013,2013-12-14,2013-12-14,1,0,Message publicitaire,Canadienne,15,6
20767,DIVERS,,2014,2014-01-01,2014-12-31,0,0,Vidéo,Canadienne,17,6
20775,Félix et Meira,Maxime Giroux,2014,2014-01-12,2014-02-09,20,0,Long métrage,Canadienne,11,6
20783,Tim Hortons,Patrice Sauvé,2013,2013-12-17,2013-12-19,1,0,Message publicitaire,Canadienne,15,6
